raw_text,cleaned_text,domain,sentiment,intensity,intensity_level
2009-5-3 17:25:00下的单，在天津一个星期才送到的，订单上写的是京东送货，但打过去一问是总部找的第三方送货公司，态度恶劣，还不如自提呢,2009 5 3 17 25 00下的单 在天津一个星期才送到的 订单上写的是京东送货 但打过去一问是总部找的第三方送货公司 态度恶劣 还不如自提呢,ChnSentiCorp,0,3.5,3
服务也全套啊[哈哈]//@李静嘉Jo:下次全套弄好 帮你买好胃药 吃个够 大家帮忙转发壹火锅的超级美食,服务也全套啊 哈哈 帮你买好胃药 吃个够 大家帮忙转发壹火锅的超级美食,WEIBO,1,5.0,5
[爱你][爱你] //@热短发:有个哥哥真好[可怜],爱你 爱你,WEIBO,1,4.3,4
[泪][泪] //@罗燕:[泪][泪]//@小米手机_钟雨飞:[泪][泪],泪 泪,WEIBO,0,3.7,4
房间还可以，比较大，但是临近马路，早上被车辆声音吵醒了，还有就是桑拿浴室不好，洗了一次澡，我和朋友损失200块钱，怀疑那里有人偷钱，如果各位朋友去，千万不要带现金。,房间还可以 比较大 但是临近马路 早上被车辆声音吵醒了 还有就是桑拿浴室不好 洗了一次澡 我和朋友损失200块钱 怀疑那里有人偷钱 如果各位朋友去 千万不要带现金,ChnSentiCorp,0,5.0,5
"发热量惊人，风扇很吵 部分软件不能更新，有些是试用的 C盘有近200G，就不能再分2个盘么？ 最让人郁闷的是送完货今天就变成送IPOD 1G了， 虽然不喜欢SHUFFLE,但是有得送总好过没得送",发热量惊人 风扇很吵 部分软件不能更新 有些是试用的 C盘有近200G 就不能再分2个盘么 最让人郁闷的是送完货今天就变成送IPOD 1G了 虽然不喜欢SHUFFLE 但是有得送总好过没得送,ChnSentiCorp,0,1.0,1
好吃极了，这次送的还比较快。,好吃极了 这次送的还比较快,WAIMAI,1,4.5,4
"味道和以前一样的,棒棒。",味道和以前一样的 棒棒,WAIMAI,1,0.0,4
我也扮演过啊，可能男人都有这样经历吧 呵呵//@连鹏: 回望来时路，我也总扮演那个默默伸手的人。。。[悲伤][可怜][泪],我也扮演过啊 可能男人都有这样经历吧 呵呵 回望来时路 我也总扮演那个默默伸手的人 悲伤 可怜 泪,WEIBO,0,5.0,5
风格就是快捷酒店，不过服务和得到的优秀酒店称号相差好远，我住的是商务大床房，是最靠走廊尽头的单人间，房间异味很浓，灰色的沙发很脏，有好几个破洞，房内的网线是铁通的，但“铁定不通”周围没有商店，以后不会再住了。,风格就是快捷酒店 不过服务和得到的优秀酒店称号相差好远 我住的是商务大床房 是最靠走廊尽头的单人间 房间异味很浓 灰色的沙发很脏 有好几个破洞 房内的网线是铁通的 但 铁定不通 周围没有商店 以后不会再住了,ChnSentiCorp,0,2.1,1
天哪，不敢相信自己看到的！！！[蜡烛][蜡烛][蜡烛][泪][泪][泪],天哪 不敢相信自己看到的 蜡烛 蜡烛 蜡烛 泪 泪 泪,WEIBO,0,3.4,3
汗，是叙利亚央视记者，不是ccav的 //@紫菜饭团子的墨迹生活:求证 //@天使云儿720:[吃惊]「求证」不可能吧？//@张国庆看天下: 「求证」不可能吧？叙利亚自由军敢灭中国记者？ //@陈晴OSY-400://@石小杰微博: [泪],汗 是叙利亚央视记者 不是ccav的 求证 不可能吧 叙利亚自由军敢灭中国记者 泪,WEIBO,0,4.1,5
一本一本慢慢的看，原以来书的封面有问题而已，最后发现书内容装订都有问题。希望以后不要收到类似这样的书了，害得我都不想在这儿购买，唉！刚刚又订了一些书，希望不要再会出现这些问题。。,一本一本慢慢的看 原以来书的封面有问题而已 最后发现书内容装订都有问题 希望以后不要收到类似这样的书了 害得我都不想在这儿购买 唉 刚刚又订了一些书 希望不要再会出现这些问题,ChnSentiCorp,0,2.6,3
宫保鸡丁只剩黄瓜了，比以前垃圾多了，不再爱了,宫保鸡丁只剩黄瓜了 比以前垃圾多了 不再爱了,WAIMAI,0,1.9,2
回复@evonne木木:亚航现在开通从澳门直飞清迈的航线，200多人民币单程含税 //@evonne木木:回复@Pinkie尾指:顶！！！！边间航空公司啊？？ //@evonne木木:去左“收埋D卡”啊？今年好似劲多人去~我又要去~ //@Pinkie尾指: 好靓啊[抓狂]我要说服老公放弃清迈，马上转路线去pai,回复 好靓啊 抓狂 我要说服老公放弃清迈 马上转路线去pai,WEIBO,0,3.8,4
mark 漂流瓶[爱你],mark 漂流瓶 爱你,WEIBO,1,3.3,3
"大份才半盒,我也是服了",大份才半盒 我也是服了,WAIMAI,0,1.5,1
手机，钥匙，钱包，一个也不能少。还有什么不能少呢？[失望],手机 钥匙 钱包 一个也不能少 还有什么不能少呢 失望,WEIBO,0,4.7,5
我六斤！[泪] //@刘芸:原来不止偶一人[泪],我六斤 泪,WEIBO,0,2.3,2
蛋糕忌廉奶茶和原味奶茶有什么区别？不带这么糊弄人的吧，又不是没喝过你们家的蛋糕忌廉奶茶，难道蛋糕化了？,蛋糕忌廉奶茶和原味奶茶有什么区别 不带这么糊弄人的吧 又不是没喝过你们家的蛋糕忌廉奶茶 难道蛋糕化了,WAIMAI,0,1.9,2
送餐小哥很敬业,送餐小哥很敬业,WAIMAI,1,1.4,1
"[怒][右哼哼]好烂, [怒骂]好腐败的政府[抓狂]",怒 右哼哼 好烂 怒骂 好腐败的政府 抓狂,WEIBO,0,2.0,2
#一个人的暴走之旅#右脚韧带拉伤[泪],右脚韧带拉伤 泪,WEIBO,0,4.0,0
有啊，做甜品的是位漂亮姐姐[嘻嘻]//@贵州媳妇: 酒店有甜点屋吗？,有啊 做甜品的是位漂亮姐姐 嘻嘻 酒店有甜点屋吗,WEIBO,1,4.0,4
欧了![呵呵]//@心怡scarlettchou:?也快?!//@love映霓: 谢谢心怡!快乐噢![爱你],欧了 呵呵 谢谢心怡 快乐噢 爱你,WEIBO,1,5.0,5
错过今日，再等N年。或许宿命是这个解释? //@思思蜜儿:最终我还是没去~~~我生活中貌似有太多太多的遗憾了，想着好像多了这一个也无所谓(有点自虐的心理倾向了)[哈哈]不过看了更多关于这场话剧的评论后，越发觉得遗憾了，敢问汤总，敢不敢再选个地方，来个答谢专场[偷笑][偷笑]@汤小剑,错过今日 再等N年 或许宿命是这个解释,WEIBO,1,0.9,1
真是这样！[泪] //@精彩电影:深有同感啊有木有[偷笑],真是这样 泪,WEIBO,0,3.1,3
"我是法语初学者,学了78个课时的初级班.因为我是老年人,法语又难,我只有再从头自学巩固一遍,然后准备报中级班.我们学的教材是孙辉老师的.买本练习答案对自学和检查做习题的正确性是非常必要的.而且孙辉老师的教材在网上还有视频,对我们学习法语有很大的帮助.孙辉老师的教材编写得很好,我向学法语的朋友推荐.我想学好了上下册,再结合(走遍法国)的阅读和学习,会达到我们预期的愿望.这仅只是个人看法,",我是法语初学者 学了78个课时的初级班 因为我是老年人 法语又难 我只有再从头自学巩固一遍 然后准备报中级班 我们学的教材是孙辉老师的 买本练习答案对自学和检查做习题的正确性是非常必要的 而且孙辉老师的教材在网上还有视频 对我们学习法语有很大的帮助 孙辉老师的教材编写得很好 我向学法语的朋友推荐 我想学好了上下册 再结合 走遍法国 的阅读和学习 会达到我们预期的愿望 这仅只是个人看法,ChnSentiCorp,1,4.9,5
感觉好像是文科生看一本《高等数学》的教材一样，流水账一般，只是背景很好罢了，选择在这样一个竞争激烈的时代，写了那么一个催人奋进的故事，文笔不咋地。,感觉好像是文科生看一本 高等数学 的教材一样 流水账一般 只是背景很好罢了 选择在这样一个竞争激烈的时代 写了那么一个催人奋进的故事 文笔不咋地,ChnSentiCorp,0,1.5,1
#十全十美蜜月季#【情侣大战光棍】太过分鸟[泪]@万物荟翠@小布行路上 你们太刺激人鸟~~~[xkl转圈]情侣们都来反击吧！,情侣大战光棍 太过分鸟 泪 你们太刺激人鸟 xkl转圈 情侣们都来反击吧,WEIBO,0,4.7,5
9、授予清华大学荣誉教授。 //@李氏明博:一切皆有可能 //@六间房刘磊: 最后被“双规”。。。[泪],9 授予清华大学荣誉教授 最后被 双规 泪,WEIBO,0,3.0,3
还可以！非得写十个字吗？操蛋,还可以 非得写十个字吗 操蛋,WAIMAI,1,4.0,4
一开始读的时候还觉得行，有模有样，再往后就觉得前后的反差太大，就如贺顿的经历，一个仅上过初中的女孩！,一开始读的时候还觉得行 有模有样 再往后就觉得前后的反差太大 就如贺顿的经历 一个仅上过初中的女孩,ChnSentiCorp,0,1.7,2
第一次办退税竟然是买的奥运纪念品[泪],第一次办退税竟然是买的奥运纪念品 泪,WEIBO,0,1.7,2
这款机子，我没发现任何值得说好的地方！等待我不停的投诉吧！。。。（下面的评价不让多写字，写了很多发不了）,这款机子 我没发现任何值得说好的地方 等待我不停的投诉吧 下面的评价不让多写字 写了很多发不了,ChnSentiCorp,1,0.3,0
[路过这儿][围观]//@喜粤彪哥: [怒][怒][怒],路过这儿 围观 怒 怒 怒,WEIBO,0,2.7,3
我的钱就是这么木有地[泪],我的钱就是这么木有地 泪,WEIBO,0,5.0,1
送的超级快，太开心了,送的超级快 太开心了,WAIMAI,1,4.8,5
@-红色猎隼- 前年就交稿了，现在才快出来，原因是要等其他三部//@团结出版社: [鼓掌],前年就交稿了 现在才快出来 原因是要等其他三部 鼓掌,WEIBO,1,0.4,0
来梨子家吃饭必点的呢~[太开心],来梨子家吃饭必点的呢 太开心,WEIBO,1,2.4,2
配置一般，同等配置电脑价格要低不少。材料是塑料的，手压会变形。。。不爽,配置一般 同等配置电脑价格要低不少 材料是塑料的 手压会变形 不爽,ChnSentiCorp,0,1.3,1
米饭也太少了吧,米饭也太少了吧,WAIMAI,0,2.5,2
面皮感觉是生的？？怎么理解这个软趴趴的口感？里面挺辣的，味道给个个人不喜欢，牛肉咬不动直接咽下去，蔬菜是一些豆芽,面皮感觉是生的 怎么理解这个软趴趴的口感 里面挺辣的 味道给个个人不喜欢 牛肉咬不动直接咽下去 蔬菜是一些豆芽,WAIMAI,1,1.5,1
回复@奇妙安静:哈哈，可怜兮，你饿着没关系，别饿着语潼妹！@奇妙安静 [晕][爱你] //@奇妙安静:好饿，想吃！肚子饿了什么都能接受！,回复 晕 爱你,WEIBO,0,0.1,0
推荐给同事的，同事说很好吃。,推荐给同事的 同事说很好吃,WAIMAI,1,4.2,4
没有磨难的爱情不会长久，袁喜和何适，他们俩人的问题从来都不是因为第三者，逝去的四年的时光留下的也不会是爱情，只是对于年少的怀念。袁喜和步怀宇，他们俩人的爱情来的磨难重重，有的时候甚至会有些憎恨袁喜的固执，恼火她的倔强。明明是个比何适好一百倍的男人，明明是个比何适更加适合她的男人，步怀宇，让人觉得可以依靠的成熟男人。,没有磨难的爱情不会长久 袁喜和何适 他们俩人的问题从来都不是因为第三者 逝去的四年的时光留下的也不会是爱情 只是对于年少的怀念 袁喜和步怀宇 他们俩人的爱情来的磨难重重 有的时候甚至会有些憎恨袁喜的固执 恼火她的倔强 明明是个比何适好一百倍的男人 明明是个比何适更加适合她的男人 步怀宇 让人觉得可以依靠的成熟男人,ChnSentiCorp,1,4.5,4
现在还有不下雨的地区吗?[泪][泪],现在还有不下雨的地区吗 泪 泪,WEIBO,0,3.9,4
想一想 拥有的远比失去的要多 为何要不开心嘞？！[太开心],想一想 拥有的远比失去的要多 为何要不开心嘞 太开心,WEIBO,1,3.4,3
接线员工态度太差。其他的还不错,接线员工态度太差 其他的还不错,WAIMAI,0,0.3,0
哈~ 可爱的宝贝~ //@Z雅芳: 宝贝们真棒[鼓掌][鼓掌][鼓掌][鼓掌][花心]@狼屁屁 @厦门罗宾森购物广场 @A_Pun去流浪 @雅琼爱美食 @joker说 @哇miu @Hi哒 @朵朵的快乐时光 @林琨智,哈 可爱的宝贝 宝贝们真棒 鼓掌 鼓掌 鼓掌 鼓掌 花心,WEIBO,1,5.0,5
[怒]//@灰射: 就在“乔尔竖中指”照片赛后被媒体爆出后，关于他是否真的作出这一侮辱性动作的争论也随之而来。中国足协考虑到联赛正值收官阶段，违纪问题甚为敏感，特意找到了拍摄乔尔照片的河南媒体的摄影记者，并要来8张证明竖中指的照片及文字说明。,怒 就在 乔尔竖中指 照片赛后被媒体爆出后 关于他是否真的作出这一侮辱性动作的争论也随之而来 中国足协考虑到联赛正值收官阶段 违纪问题甚为敏感 特意找到了拍摄乔尔照片的河南媒体的摄影记者 并要来8张证明竖中指的照片及文字说明,WEIBO,0,1.6,2
回复 @alva--an:上文：小安你……下文：失?了 [抓狂] //@alva--an:回复 @Invincible蔡蔡:请结合上下文重读一遍 //@alva--an:失恋了...,回复 抓狂,WEIBO,0,0.7,1
所谓升职，过程中掺杂了太多的勾心斗角，我自己不喜欢这样的风格，纯属个人观点。,所谓升职 过程中掺杂了太多的勾心斗角 我自己不喜欢这样的风格 纯属个人观点,ChnSentiCorp,0,4.1,4
飞一般的速度,飞一般的速度,WAIMAI,1,1.0,1
基本隔一天吃一次，小炒牛肉不错，吃不腻。,基本隔一天吃一次 小炒牛肉不错 吃不腻,WAIMAI,1,4.1,4
"等了一个半钟头,垃圾",等了一个半钟头 垃圾,WAIMAI,0,1.8,2
味道一般，太腻,味道一般 太腻,WAIMAI,0,0.2,0
当当的服务还是非常到位的，我买的这本书中有一页破了，昨天下午就给我退货了，感谢当当。,当当的服务还是非常到位的 我买的这本书中有一页破了 昨天下午就给我退货了 感谢当当,ChnSentiCorp,1,2.7,3
[鼓掌][鼓掌]不错很大气！设计才是你的主业！摄影只是副业。主副业不要错位才最棒！没选我那个咔思路的设计还是小遗憾！ @kandiduan1218,鼓掌 鼓掌 不错很大气 设计才是你的主业 摄影只是副业 主副业不要错位才最棒 没选我那个咔思路的设计还是小遗憾,WEIBO,1,5.0,5
